timestamp,Driver Square Filtred Current, Wiring Square Filtred Current, Switches Square Filtred Current
45952,0.460199,None,None
45983,0.460199,0.0134021,0.0127614
46015,0.460199,0.013411,0.0129253
46093,0.33519,0.01342,0.0134021
46108,None,None,0.0131816
46109,0.33519,0.0133961,None
46284,0.33519,0.0134945,0.0134945
46316,0.33519,0.0135213,0.0136554
46346,None,0.0134289,0.0136226
46347,0.33519,None,None
46488,0.33519,0.0133634,0.0132054
46520,0.33519,0.0133008,0.0126451
46552,0.33519,0.0133157,0.0127673
46583,0.228179,0.0132889,0.0127673
46615,0.228179,0.013274,0.0128984
46695,None,0.0131845,0.013119
46696,0.228179,None,None
46742,0.228179,0.0131339,0.0131279
46774,0.228179,0.0131816,0.013262
46806,0.228179,0.0131577,0.0133365
46901,0.228179,0.0132799,0.0132352
46963,0.228179,0.0131696,0.0128835
46995,0.228179,0.0132203,0.0133902
47011,0.228179,0.0132382,0.0133991
47043,0.228179,0.0131816,0.0131071
47122,0.117856,0.0131726,0.0133812
47153,0.117856,0.0131965,0.0135183
47185,0.117856,0.0131667,0.0130415
47200,None,0.0131547,0.0131041
47201,0.117856,None,None
47247,0.117856,0.0132442,0.013873
47626,0.0131249,0.0132829,0.0128418
47705,0.0131249,0.013274,0.0130266
47734,None,0.0132591,0.0130504
47735,0.0131249,None,None
47767,0.0131249,0.0131696,0.0130892
47799,0.0131249,0.0132352,0.012818
47814,0.0131249,0.013116,0.0124454
48055,0.0131756,0.0132322,0.0138193
48132,None,None,0.0128627
48133,0.0131756,0.0130624,None
48163,0.0131756,0.0130147,0.012657
48195,0.0131756,0.0130504,0.012514
48227,0.0131756,0.012967,0.0121474
48259,0.0131756,0.0128537,0.0121951
48339,0.0131756,0.0129759,0.0131756
48370,0.0131756,0.0128984,0.0129163
48529,0.0131756,0.0129253,0.0130087
48561,0.0131696,0.0129044,0.0128925
48593,0.0131696,0.0128597,0.0125051
48625,0.0131696,0.0129074,0.0128031
48656,None,0.0129104,0.01266
48657,0.0131696,None,None
48693,0.0131696,0.0128686,0.0125468
48752,None,0.0128597,0.0126809
48753,0.0131696,None,None
48943,0.0131696,0.0128567,0.0126213
48989,0.0131696,0.012821,0.0128806
49036,0.0131696,0.0128061,0.0123531
49068,0.0131637,0.0127763,0.0124216
49337,0.0131637,0.0130326,0.0137091
49384,0.0131637,0.0130147,0.013715
49416,0.0131637,0.013122,0.013873
49559,None,None,0.013718
49560,0.0131845,0.0131994,None
49575,0.0131845,0.0132024,0.013718
49607,0.0131845,0.0132263,0.0130594
49639,0.0131845,0.0131309,0.0131279
49671,0.0131845,0.0132322,0.0129431
49750,0.0131845,0.0133663,0.0134528
49783,0.0131845,0.0133723,0.0136375
49798,0.0131845,0.0133365,0.0136882
49830,0.0131845,0.0133038,0.0140429
49878,0.0131845,0.013417,0.0140458
49974,0.0131845,0.0136167,0.0141025
50006,0.0131845,0.0136107,0.0139654
50022,0.0131845,0.0135809,0.0138402
50054,0.0131845,0.0136018,0.0136405
50211,None,0.0134528,0.0125229
50212,0.0132114,None,None
50417,0.0132114,0.0133097,0.0131726
50449,0.0132114,0.0133455,0.013569
50481,0.0132114,0.0132054,0.0133216
50560,None,None,0.0132263
50561,0.0131786,0.0132769,None
50656,0.0131786,0.0131756,0.0128537
50704,None,None,0.0126779
50705,0.0131786,0.0131339,None
50783,None,0.0131488,0.01297
50784,0.0131786,None,None
50815,0.0131786,0.013122,0.013274
50846,0.0131786,0.01311,0.0133485
50878,0.0131786,0.0130475,0.0134259
51099,0.0131875,0.0130415,0.0132859
51179,0.0131875,0.0130773,0.0133723
51209,0.0131875,0.0131071,0.0134468
51242,0.0131875,0.0131786,0.0133872
51273,None,0.0131428,0.0132352
51274,0.0131875,None,None
51415,0.0131875,0.0130415,0.0126183
51431,0.0131875,0.0130475,0.012812
51463,0.0131875,0.0130206,0.0128895
51495,0.0131875,0.0130475,0.0127673
51526,0.0131875,0.0130832,0.0128388
51606,0.0132173,0.0130892,0.0130385
51636,None,None,0.0131667
51637,0.0132173,0.0131637,None
51668,None,0.0131071,0.0134021
51669,0.0132173,None,None
51701,0.0132173,0.0131637,0.0132471
51812,None,0.0131696,0.0136793
51813,0.0132173,None,None
51859,0.0132173,0.0131786,0.0134677
51907,0.0132173,0.0132531,0.0136077
52002,0.0132173,0.0130981,0.0125617
52096,0.0131756,0.0130892,0.0123829
52142,0.0131756,0.0131279,0.0127673
52221,0.0131756,0.0129908,0.0128239
52394,0.0131756,0.0131011,0.0134647
52488,0.0131756,0.0132054,0.0136077
52536,0.0131756,0.013113,0.0133693
52613,None,0.0132293,0.0138015
52614,0.0131875,None,None
52645,None,0.0132561,0.0135601
52646,0.0131875,None,None
52677,0.0131875,0.0133067,0.0139505
52693,0.0131875,0.0132889,0.0136733
52805,0.0131875,0.0132293,0.0135213
52837,0.0131875,0.0131845,0.0133157
52868,0.0131875,0.013268,0.0134647
52916,0.0131875,0.0133365,0.0137687
53106,None,0.01342,0.0130385
53107,0.0132024,None,None
53138,None,None,0.0129908
53139,0.0132024,0.0133812,None
53329,0.0132024,0.0135005,0.0135243
53360,0.0132024,0.0134915,0.013715
53440,0.0132024,0.0135094,0.0139207
53488,0.0132024,0.013566,0.0141084
53520,0.0132024,0.0135332,0.0138104
53551,None,None,0.0135779
53552,0.0132024,0.0135064,None
53726,0.0131994,0.013411,0.0127822
53821,0.0131994,0.013274,0.0128627
53883,0.0131994,0.0131786,0.0130624
54121,0.0131696,0.0131667,0.0130296
54153,0.0131696,0.0131428,0.0128567
54233,0.0131696,0.0130534,0.0127614
54281,0.0131696,0.0130564,0.0129193
54313,0.0131696,0.013122,0.0130206
54343,None,0.0130743,0.0132263
54344,0.0131696,None,None
54487,0.0131696,0.0129968,0.0135273
54519,0.0131696,0.0130385,0.01342
54661,0.0132054,0.01311,0.0132322
54691,0.0132054,0.013119,0.0131369
54722,None,0.0130713,0.0130832
54723,0.0132054,None,None
54753,None,None,0.0132322
54754,0.0132054,0.0131696,None
54812,0.0132054,0.013274,0.0136971
54928,None,0.0131845,0.0132829
54929,0.0132054,None,None
55086,0.0132024,0.0132322,0.012663
55118,0.0132024,0.0131041,0.0125378
55150,0.0132024,0.0131249,0.0124782
55181,0.0132024,0.0131309,0.0124395
55217,0.0132024,0.0131369,0.0125408
55276,0.0132024,0.013119,0.0124604
55307,0.0132024,0.0130504,0.0126839
55339,0.0132024,0.0130951,0.0128895
55371,0.0132024,0.0131071,0.0133365
55403,0.0132024,0.0131011,0.0133783
55483,0.0132024,0.0130802,0.0135452
55499,0.0132024,0.0130773,0.0135869
55531,0.0132024,0.0130653,0.0132799
55562,0.0131726,0.012961,0.0129223
55592,None,None,0.0129402
55593,0.0131726,0.0130147,None
55657,0.0131726,0.0129938,0.0128031
55752,None,None,0.0132054
55753,0.0131726,0.0129431,None
55784,0.0131726,0.0128835,0.0130117
55849,None,0.0128359,0.0128925
55850,0.0131726,None,None
55895,0.0131726,0.012964,0.013268
55927,0.0131726,0.012967,0.0129819
55959,0.0131726,0.0129908,0.0132054
56071,0.0131696,0.0130743,0.0134945
56103,0.0131696,0.0131398,0.0135422
56135,0.0131696,0.0131696,0.0136524
56167,0.0131696,0.0131994,0.0136912
56198,0.0131696,0.0132591,0.0133008
56277,0.0131696,0.0132084,0.0131547
56325,0.0131696,0.0133008,0.0134587
56357,0.0131696,0.0133425,0.0136971
56389,0.0131696,0.0133216,0.0139117
56421,0.0131696,0.0134319,0.0144064
56500,0.0131696,0.0133753,0.0139624
56532,0.0131696,0.0133693,0.013724
56563,None,None,0.0133276
56564,0.0131845,0.0133961,None
56707,0.0131845,0.0135183,0.013721
56754,0.0131845,0.0135601,0.0137985
56786,0.0131845,0.0135362,0.0134289
56802,0.0131845,0.0135511,0.0135928
56834,0.0131845,0.0135809,0.0131339
56929,0.0131845,0.0135928,0.0131965
56977,0.0131845,0.0135094,0.0131488
57025,0.0131845,0.0136167,0.0139505
57104,0.0132054,0.0135541,0.0133127
57136,0.0132054,0.0135869,0.0137359
57168,0.0132054,0.0135601,0.0138789
57199,None,None,0.0137866
57200,0.0132054,0.0135839,None
57215,0.0132054,0.0136644,0.0135362
57326,0.0132054,0.0135452,0.0131518
57359,0.0132054,0.0134259,0.0130296
57530,0.0132054,0.0134051,0.0132054
57720,None,0.0133723,0.0133634
57721,0.0131994,None,None
57767,0.0131994,0.0134081,0.0137925
57798,None,None,0.0134259
57799,0.0131994,0.013414,None
57831,0.0131994,0.0134706,0.0134438
57910,0.0131994,0.0133812,0.0136137
57974,0.0131994,0.01342,0.0131428
58021,0.0131994,0.0132054,0.0126809
58051,0.0131994,0.0132322,0.0125527
58226,0.0132084,0.0132263,0.013411
58367,0.0132084,0.0133842,0.0136256
58415,0.0132084,0.0133663,0.0135124
58557,0.0132293,0.0132173,0.0127226
58604,0.0132293,0.0133038,0.0131607
58732,0.0132293,0.0132859,0.013876
58764,0.0132293,0.0133127,0.014028
58796,0.0132293,0.0132293,0.0132352
58828,0.0132293,0.0132561,0.0136018
58860,0.0132293,0.0131845,0.0131875
58953,0.0132293,0.0133038,0.0131816
58999,0.0132293,0.0132382,0.0131667
59158,0.0132531,0.0130743,0.0120401
59332,0.0132531,0.0130177,0.0130534
59379,0.0132531,0.0130177,0.0132769
59410,0.0132531,0.0129998,0.0131428
59442,0.0132531,0.0130385,0.0131965
59537,0.0132531,0.0130683,0.0130147
59584,0.0132173,0.012964,0.0130057
59615,0.0132173,0.012964,0.012967
59646,0.0132173,0.012973,0.0133246
59758,0.0132173,0.012973,0.0132769
59790,0.0132173,0.0130355,0.013423
59821,None,0.0129849,0.0133663
59822,0.0132173,None,None
59854,0.0132173,0.0130057,0.0135422
60058,0.0132024,0.0131041,0.0130177
60089,None,0.0131279,0.0134021
60090,0.0132024,None,None
60183,0.0132024,0.0132143,0.013411
60214,None,None,0.0133097
60215,0.0132024,0.0131935,None
60246,0.0132024,0.0131637,0.0128448
60277,0.0132024,0.013116,0.0128627
60356,0.0132024,0.0131667,0.0127733
60403,None,None,0.0125498
60404,0.0132024,0.0130564,None
60563,0.0131994,0.0131011,0.012809
60595,0.0131994,0.0130951,0.0130862
60626,None,None,0.0131845
60627,0.0131994,0.0131011,None
60658,None,0.0131071,0.0129104
60659,0.0131994,None,None
60690,0.0131994,0.0131458,0.012973
60767,None,0.0131905,0.0136524
60768,0.0131994,None,None
60815,0.0131994,0.0131428,0.0136226
60848,0.0131994,0.0131339,0.0138551
60879,0.0131994,0.0132203,0.0142097
60975,0.0131994,0.0132501,0.0135928
61023,0.0131994,0.0133157,0.0138849
61070,None,None,0.0135332
61071,0.0132352,0.0132978,None
61102,None,0.0132293,0.0132352
61103,0.0132352,None,None
61182,0.0132352,0.0132412,0.0133455
61198,0.0132352,0.0132501,0.0133067
61230,0.0132352,0.013268,0.0127882
61262,0.0132352,0.0133455,0.0130862
61294,0.0132352,0.0133544,0.0132233
61374,0.0132352,0.0133067,0.0131249
61405,None,0.0133246,0.0128597
61406,0.0132352,None,None
61517,0.0132352,0.0133872,0.0130355
61770,0.0132263,0.013271,0.0132054
61802,0.0132263,0.0132143,0.012809
61834,0.0132263,0.0131518,0.0127017
61866,0.0132263,0.0131607,0.0130653
61915,0.0132263,0.0131935,0.0133842
62008,0.0132263,0.0131905,0.013721
62104,0.0132442,0.0131667,0.0130415
62278,None,0.013262,0.0139236
62279,0.0132442,None,None
62310,0.0132442,0.0133216,0.0138849
62373,0.0132442,0.0134349,0.0138998
62420,0.0132442,0.0133187,0.0134677
62452,0.0132442,0.0132889,0.0135452
62484,0.0132442,0.0132799,0.0130713
62516,0.0132442,0.0133127,0.0127882
62553,0.0132442,0.0132978,0.0125378
62612,0.0132471,0.0132471,0.0130266
62627,0.0132471,0.0132442,0.0131547
62802,0.0132471,0.0133753,0.0133514
62833,0.0132471,0.013414,0.0133276
62864,0.0132471,0.0133753,0.0131965
62895,0.0132471,0.0133336,0.0136673
62926,0.0132471,0.013274,0.0134975
63022,0.0132471,0.0133693,0.013575
63054,0.0132471,0.0133634,0.0135183
63069,0.0132471,0.0133991,0.0134557
63166,0.0132471,0.013414,0.0136226
63228,0.0132471,0.0134975,0.0141591
63260,0.0132471,0.0135511,0.014323
63292,0.0132471,0.013566,0.0145853
63323,0.0132471,0.0135362,0.0142157
63354,0.0132471,0.0134379,0.0143379
63431,0.0132471,0.0134975,0.0132561
63463,0.0132471,0.0134915,0.0130415
63495,0.0132471,0.0134677,0.0126392
63543,0.0132471,0.0135869,0.012967
63622,0.0132531,0.0135452,0.0132471
63670,0.0132531,0.0134557,0.0130326
63701,None,None,0.0127614
63702,0.0132531,0.0134677,None
63718,0.0132531,0.0134856,0.0124425
63750,0.0132531,0.0134677,0.012669
63829,0.0132531,0.0134468,0.012964
63861,0.0132531,0.013411,0.0132382
64021,0.0132531,0.01342,0.0134408
64069,0.013271,0.0134289,0.0134945
64116,None,0.0133932,0.0137538
64117,0.013271,None,None
64228,0.013271,0.0133961,0.0138581
64275,0.013271,0.0132889,0.0135958
64307,0.013271,0.0132769,0.01387
64337,0.013271,0.0132471,0.0135541
64369,0.013271,0.0133246,0.0135273
64511,0.013271,0.013274,0.0130117
64543,None,0.0133008,0.0133574
64544,0.013271,None,None
64575,0.013274,0.0133097,0.0132114
64654,None,0.0134379,0.013423
64655,0.013274,None,None
64686,0.013274,0.013423,0.0136584
64732,0.013274,0.0134677,0.0134677
64763,0.013274,0.0134617,0.0133365
64794,None,0.0134021,0.0130951
64795,0.013274,None,None
64858,None,None,0.0127703
64859,0.013274,0.0133455,None
64875,0.013274,0.0133544,0.0126719
64923,0.013274,0.0133574,0.012809
64971,0.013274,0.013417,0.0134587
65144,0.0133067,0.0135362,0.0145346
65192,0.0133067,0.0134677,0.0139296
65445,None,0.0134766,0.0140071
65446,0.0133067,None,None
65477,0.0133067,0.0135571,0.0140458
65509,0.0133067,0.0135928,0.0143498
5,0.0133067,0.0135809,0.0145108
37,0.0133395,0.013563,0.0137657
68,None,None,0.0133097
69,0.0133395,0.0134915,None
148,0.0133395,0.0133902,0.0128388
164,0.0133395,0.0133991,0.0127554
196,0.0133395,0.01342,0.0125766
228,0.0133395,0.013411,0.0125408
259,None,None,0.0123918
260,0.0133395,0.0134051,None
466,0.0133395,0.0135452,0.0145197
545,None,None,0.0140101
546,0.0133485,0.0134587,None
673,0.0133485,0.0136316,0.014028
735,None,0.013572,0.0136167
736,0.0133485,None,None
830,None,None,0.0129193
831,0.0133485,0.0134319,None
862,0.0133485,0.0133872,0.0124931
893,0.0133485,0.0133991,0.0126898
972,0.0133485,0.0132471,0.0128657
987,0.0133485,0.013262,0.0131965
1019,None,None,0.0130236
1020,0.0133216,0.0132352,None
1179,None,0.0134438,0.0135213
1180,0.0133216,None,None
1211,0.0133216,0.0134736,0.0138074
1243,0.0133216,0.0135869,0.0137299
1275,0.0133216,0.013572,0.0135928
1306,None,0.0134945,0.0134915
1307,0.0133216,None,None
1401,0.0133216,0.0134051,0.013563
1449,0.0133216,0.0133157,0.0131428
1495,None,None,0.0136554
1496,0.0133216,0.0133902,None
1575,0.0133276,0.0134081,0.0139207
1606,None,None,0.0139773
1607,0.0133276,0.01342,None
1623,0.0133276,0.01342,0.0141472
1654,None,None,0.0141382
1655,0.0133276,0.0133544,None
1686,None,0.0133246,0.0134289
1687,0.0133276,None,None
1766,None,None,0.0131905
1767,0.0133276,0.0134349,None
1798,None,0.0134826,0.01311
1799,0.0133276,None,None
1814,0.0133276,0.0134915,0.013116
1846,0.0133276,0.0134021,0.0129372
1878,0.0133276,0.0133634,0.0129074
1910,0.0133276,0.0133485,0.012514
1989,0.0133276,0.0133604,0.0125676
2005,None,None,0.0125825
2006,0.0133276,0.0133246,None
2037,None,0.0133842,0.0129014
2038,0.0133157,None,None
2244,0.0133157,0.0134617,0.0141233
2276,None,None,0.0138491
2277,0.0133157,0.0134706,None
2308,None,0.0133872,0.0132352
2309,0.0133157,None,None
2372,0.0133157,0.0133276,0.0129998
2420,None,0.0133574,0.0127405
2421,0.0133157,None,None
2468,None,0.0134259,0.0129372
2469,0.0133157,None,None
2500,0.0133157,0.0133634,0.0135064
2580,0.0133365,0.0133365,0.0139087
2627,0.0133365,0.0134259,0.0142932
2660,0.0133365,0.0134677,0.014469
2691,0.0133365,0.013569,0.0143796
2723,0.0133365,0.013575,0.0144958
2867,None,0.0138909,0.0149071
2868,0.0133365,None,None
2899,0.0133365,0.0139296,0.0145197
2931,None,0.0139266,0.0144452
2932,0.0133365,None,None
3011,0.0133365,0.0139266,0.0140369
3043,0.0133783,0.0138879,0.0135481
3075,0.0133783,0.013873,0.0133097
3090,0.0133783,0.0139147,0.0136375
3122,0.0133783,0.013873,0.0135362
3202,None,None,0.0135034
3203,0.0133783,0.0137776,None
3234,0.0133783,0.0138104,0.0137001
3264,None,None,0.0137478
3265,0.0133783,0.0138789,None
3297,0.0133783,0.013873,0.0134408
3370,0.0133783,0.0139147,0.0134945
3453,0.0133783,0.0140995,0.0139564
3548,0.0134051,0.0138849,0.013724
3627,None,0.0138223,0.0130564
3628,0.0134051,None,None
3643,None,None,0.0131071
3644,0.0134051,0.0139117,None
3739,0.0134051,0.0585675,0.244322
3850,0.0134051,0.29912,1.51604
3895,0.0134051,0.425306,2.03709
3928,0.0134051,0.501719,2.29707
3959,None,None,2.48472
3960,0.0134051,0.57781,None
4038,0.0863314,0.780892,2.54432
4070,0.0863314,0.855631,2.54313
4102,0.0863314,0.931761,2.54301
4245,0.0863314,1.31013,2.53448
4293,0.0863314,1.4111,2.53679
4324,None,None,2.53746
4325,0.0863314,1.51258,None
4357,0.0863314,1.58826,2.53465
4468,0.0863314,1.86525,2.53696
4516,0.0863314,1.99198,2.53594
4674,0.21252,2.39014,2.53652
4706,0.21252,2.45551,2.5385
4738,0.21252,2.5019,2.53439
4880,0.21252,2.53705,2.52966
4927,None,2.53623,2.52669
4928,0.21252,None,None
5039,None,2.53467,2.5368
5040,0.338531,None,None
5087,0.338531,2.53622,2.53641
5119,0.338531,2.53621,2.54485
5151,0.338531,2.53513,2.54362
5183,0.338531,2.53643,2.53933
5327,0.338531,2.53372,2.52338
5437,0.338531,2.53328,2.5202
5485,0.338531,2.53392,2.53074
5517,0.338531,2.53144,2.52563
5565,0.464311,2.52356,2.48431
5644,None,None,2.38319
5645,0.464311,2.50146,None
5677,0.464311,2.49441,2.33825
5709,None,None,2.31344
5710,0.464311,2.48745,None
5741,0.464311,2.48317,2.30385
5912,0.464311,2.47464,2.46894
5944,0.464311,2.4742,2.48683
5976,0.464311,2.47319,2.50071
6040,0.584623,2.47472,2.5166
6420,None,None,2.26227
6421,0.584623,2.41237,None
6562,0.703129,2.40409,2.39323
6594,0.703129,2.41292,2.42485
6673,0.703129,2.41432,2.32884
6703,0.703129,2.34568,1.96858
6735,None,2.25142,1.53801
6736,0.703129,None,None
6751,None,None,1.35439
6752,0.703129,2.22715,None
6895,0.703129,1.85696,0.0117511
6927,0.703129,1.78201,0.0122696
6959,0.703129,1.70705,0.012356
6990,None,None,0.0126898
6991,0.703129,1.632,None
7070,None,None,0.0128716
7071,0.737524,1.42909,None
7119,0.737524,1.30345,0.0130653
7150,0.737524,1.22719,0.0131249
7182,0.737524,1.15305,0.0129312
7326,0.737524,0.813308,0.0125498
7374,0.737524,0.701237,0.0124693
7431,None,0.584918,0.0122309
7432,0.737524,None,None
7563,0.737485,0.271517,0.0122219
7595,0.737485,0.172406,0.0126958
7675,0.737485,0.0124902,0.0128239
7707,0.737485,0.0125527,0.0125736
7880,0.737485,0.0126183,0.0124216
7976,0.737485,0.0126898,0.0129879
8024,0.737447,0.0127554,0.0130147
8104,0.737447,0.0127673,0.0132799
8136,0.737447,0.0125945,0.0128955
8167,None,None,0.0125051
8168,0.737447,0.0126392,None
8278,None,None,0.0127792
8279,0.737447,0.0127047,None
8311,0.737447,0.0126779,0.0128746
8359,0.737447,0.0127256,0.0129074
8407,0.737447,0.0127733,0.0126958
8501,0.737447,0.0127941,0.012511
8627,0.737426,0.0128359,0.0129849
8707,0.737426,0.0127971,0.0127941
8738,None,None,0.0125915
8739,0.737426,0.0127643,None
8770,None,0.0127822,0.0132293
8771,0.737426,None,None
8802,0.737426,0.0128448,0.0131339
8946,0.737426,0.0128984,0.0134826
8994,0.737426,0.0127792,0.0129938
9025,None,0.0127882,0.0125527
9026,0.737393,None,None
9058,0.737393,0.012809,0.0127047
9201,0.737393,0.0127167,0.0122219
9217,0.737393,0.0127435,0.012514
9248,None,None,0.012061
9249,0.737393,0.0126123,None
9440,0.737393,0.0126332,0.0124127
9535,0.737333,0.012663,0.0129014
9567,0.737333,0.0126302,0.012666
9663,0.737333,0.0125378,0.0126332
9855,0.737333,0.0127226,0.0139773
9932,0.737333,0.0129819,0.0143588
9979,0.737333,0.0129908,0.0138283
10011,0.737333,0.0129759,0.0141531
10043,0.737336,0.0129968,0.0140041
10074,None,None,0.0141233
10075,0.737336,0.0130802,None
10153,0.737336,0.0131994,0.0133604
10184,0.737336,0.0132412,0.0133544
10216,0.737336,0.0132084,0.0134408
10248,0.737336,0.0132769,0.0133663
10278,None,None,0.0130653
10279,0.737336,0.0132948,None
10326,0.737336,0.013265,0.0129908
10388,None,None,0.0127017
10389,0.737336,0.0133097,None
10436,None,None,0.0129163
10437,0.737336,0.0133127,None
10580,0.737333,0.0135899,0.0137657
10628,0.737333,0.0136644,0.0142753
10659,0.737333,0.0136614,0.0138789
10691,0.737333,0.0136405,0.0142336
10834,0.737333,0.0133693,0.0124782
10882,0.737333,0.013262,0.0118673
10961,0.737333,0.0130683,0.011906
11010,0.737333,0.0130802,0.0121564
11167,0.737315,0.0129819,0.0131369
11198,None,None,0.0134647
11199,0.737315,0.0130773,None
11230,None,0.0131279,0.0136256
11231,0.737315,None,None
11262,0.737315,0.0131071,0.0136316
11293,None,None,0.0134736
11294,0.737315,0.0131428,None
11356,None,None,0.0139117
11357,0.737315,0.0131905,None
11404,0.737315,0.0132263,0.013414
11451,0.737315,0.0132054,0.0135243
11483,0.737315,0.013268,0.0135303
11563,0.737309,0.0131309,0.0132531
11594,None,None,0.01342
11595,0.737309,0.0130802,None
11610,0.737309,0.0130355,0.0129908
11642,0.737309,0.012973,0.0130057
11674,0.737309,0.012961,0.0126302
11726,0.737309,0.0130236,0.0128716
11785,0.737309,0.0129521,0.0125855
11896,0.737309,0.0131786,0.0127763
11960,0.737309,0.0131577,0.0127137
12007,0.737309,0.0130653,0.0124723
12038,0.737283,0.0130415,0.0124723
12054,0.737283,0.0130564,0.0124902
12086,0.737283,0.0130445,0.0124902
12118,0.737283,0.0130236,0.0126839
12197,None,0.012973,0.0130564
12198,0.737283,None,None
12228,0.737283,0.0129521,0.0132203
12323,0.737283,0.0128418,0.0128508
12419,0.737283,0.0128567,0.0130117
12467,0.737283,0.0127614,0.0127852
12514,0.737283,0.0127137,0.0130296
12594,0.737247,0.0127941,0.0130117
12610,0.737247,0.0128418,0.0130415
12642,0.737247,0.0128835,0.0135541
12674,0.737247,0.0129104,0.0134379
12705,None,None,0.0135213
12706,0.737247,0.0129104,None
12783,None,None,0.0136018
12784,0.737247,0.0129551,None
12815,0.737247,0.0129819,0.0132501
12864,0.737247,0.0129193,0.0132412
12895,None,0.0129133,0.0128329
12896,0.737247,None,None
13037,0.737199,0.0130057,0.0125051
13053,0.737199,0.0129521,0.0124305
13085,0.737199,0.0129402,0.0125647
13117,0.737199,0.012967,0.0128925
13195,0.737199,0.0129342,0.0125945
13241,0.737199,0.0129104,0.0129789
13273,0.737199,0.0130504,0.0130922
13431,0.737199,0.0129551,0.0128657
13543,0.737154,0.0129998,0.0122756
13621,0.737154,0.0129193,0.0128597
13668,0.737154,0.0128716,0.0127792
13699,0.737154,0.0127912,0.0124365
13731,0.737154,0.0129461,0.0129163
13810,0.737154,0.0127524,0.0124186
13857,0.737154,0.0128567,0.0133842
13889,0.737154,0.0129104,0.0135809
13920,0.737154,0.012964,0.0130951
13966,0.737154,0.0128686,0.0131667
14045,0.664219,0.0128448,0.0125021
14172,0.664219,0.0129372,0.0128895
14252,0.664219,0.0129431,0.0132382
14298,0.664219,0.0127763,0.0131398
14330,0.664219,0.0128359,0.0130385
14362,None,None,0.0132173
14363,0.664219,0.0129163,None
14490,0.664219,0.0130564,0.0137478
14608,None,None,0.0136822
14609,0.538036,0.0131637,None
14665,0.538036,0.0133097,0.014174
14681,0.538036,0.0133276,0.0143051
14713,0.538036,0.013411,0.014317
14745,0.538036,0.0133395,0.013721
14777,0.538036,0.0133485,0.0138104
14856,0.538036,0.0133991,0.0136077
14984,0.538036,0.0135005,0.013873
15048,0.412068,0.0135601,0.0133902
15079,0.412068,0.0136346,0.013718
15112,0.412068,0.0136375,0.0140488
15143,0.412068,0.0135958,0.0138015
15287,0.412068,0.0135422,0.0124991
15335,0.412068,0.0134468,0.0122577
15366,None,None,0.0125736
15367,0.412068,0.0134349,None
15398,0.412068,0.0133932,0.0124693
15493,0.412068,0.013417,0.0129491
15525,0.286254,0.0133872,0.0132143
15541,0.286254,0.0133663,0.0131577
15573,0.286254,0.0133514,0.0131577
15605,0.286254,0.013265,0.0130415
15683,0.286254,0.0131696,0.0127494
15713,None,None,0.0130236
15714,0.286254,0.0131309,None
15745,0.286254,0.0132412,0.0130445
15760,None,0.0132143,0.0131547
15761,0.286254,None,None
15807,0.286254,0.0131994,0.013268
15950,0.286254,0.0131279,0.0129879
15966,0.286254,0.0130475,0.0129461
15998,0.286254,0.0130713,0.0129849
16078,0.165942,0.0129819,0.0129759
16093,0.165942,0.0129461,0.0128537
16269,0.165942,0.0131249,0.0134677
16301,0.165942,0.0132442,0.0138223
16332,0.165942,0.0131786,0.0131965
16364,0.165942,0.01311,0.0126541
16698,0.0474185,0.0130564,0.0131994
16746,0.0474185,0.012961,0.0132948
16777,None,0.012961,0.0131667
16778,0.0474185,None,None
16809,None,None,0.012958
16810,0.0474185,0.0129879,None
16921,0.0474185,0.0131518,0.0140607
16968,0.0474185,0.0132293,0.0141412
17000,0.0474185,0.0132859,0.0145733
17031,0.0130385,0.0132918,0.0143677
17110,0.0130385,0.0133365,0.0137359
17125,None,None,0.0137091
17126,0.0130385,0.013265,None
17157,None,0.0131905,0.0135452
17158,0.0130385,None,None
17365,0.0130385,0.0133663,0.0134736
17413,0.0130385,0.0133365,0.0133276
17444,None,None,0.013563
17445,0.0130385,0.0134259,None
17636,0.0130802,0.0136346,0.0138849
17684,None,None,0.013119
17685,0.0130802,0.0135601,None
17716,0.0130802,0.0136286,0.0134319
17731,None,0.0136614,0.0139654
17732,0.0130802,None,None
17763,None,None,0.0136584
17764,0.0130802,0.0135899,None
17795,None,None,0.0135899
17796,0.0130802,0.0136673,None
17827,None,None,0.0133306
17828,0.0130802,0.013575,None
17907,0.0130802,0.0134259,0.0130475
17955,0.0130802,0.0134736,0.013262
17985,0.0130802,0.0133276,0.0128359
18017,0.0130802,0.0133693,0.0131488
18049,0.0130951,0.0132829,0.0130475
18128,None,None,0.0131428
18129,0.0130951,0.0133306,None
18176,None,0.0133634,0.0133872
18177,0.0130951,None,None
18208,None,None,0.0133127
18209,0.0130951,0.0133425,None
18240,0.0130951,0.0133783,0.0132799
18352,0.0130951,0.0133038,0.0133872
18400,0.0130951,0.0133514,0.0132561
18574,0.0131279,0.013262,0.0134856
18606,0.0131279,0.0132084,0.0130594
18638,0.0131279,0.0130981,0.0128984
18718,0.0131279,0.0132024,0.0129461
18765,None,0.0132114,0.0132531
18766,0.0131279,None,None
18797,None,0.0131637,0.0131518
18798,0.0131279,None,None
18829,None,None,0.0131905
18830,0.0131279,0.0131279,None
18861,None,None,0.012809
18862,0.0131279,0.013122,None
18941,0.0131279,0.0129789,0.0117928
