timestamp,Driver Square Filtred Current, Wiring Square Filtred Current, Switches Square Filtred Current
22237,0.0156105,0.0156075,0.0157267
22360,0.0156105,0.0154257,0.0153512
22407,0.0156105,0.0155717,0.0154197
22486,0.0156403,0.0157297,0.01553
22582,0.0156403,0.0157148,0.0161976
22677,0.0156403,0.0157505,0.0165582
22723,None,None,0.0167876
22724,0.0156403,0.0159234,None
22755,0.0156403,0.015837,0.0162989
22786,0.0156403,0.0157714,0.0159353
22818,0.0156403,0.0157148,0.0154257
22898,0.0156403,0.0158042,0.015834
22946,0.0156403,0.0159502,0.0161052
22977,None,None,0.016591
22978,0.0156909,0.0159383,None
23010,0.0156909,0.0159889,0.0166684
23105,0.0156909,0.0160098,0.0161469
23136,None,None,0.0159711
23137,0.0156909,0.0160873,None
23168,None,None,0.0155538
23169,0.0156909,0.0159681,None
23216,0.0156909,0.015986,0.015375
23391,0.0156909,0.0159949,0.0152856
23422,0.0156909,0.0159979,0.015834
23500,0.0157148,0.0159681,0.0159204
23548,0.0157148,0.0160336,0.0158519
23641,0.0157148,0.0158191,0.0161082
23720,0.0157148,0.0158459,0.0157833
23768,0.0157148,0.0158519,0.0156939
23800,0.0157148,0.015983,0.0162512
23832,0.0157148,0.0160754,0.0164837
23896,0.0157148,0.015974,0.0160217
23927,None,0.0158429,0.0158757
23928,0.0157148,None,None
23958,0.0157565,0.0157863,0.0161082
23989,None,0.0158101,0.0159234
23990,0.0157565,None,None
24021,None,None,0.0157416
24022,0.0157565,0.015831,None
24210,0.0157565,0.0158727,0.0153691
24242,0.0157565,0.0158697,0.015533
24321,0.0157565,0.0157923,0.0156462
24417,0.0157565,0.0159651,0.0162959
24449,0.0157565,0.0160962,0.0166923
24529,0.0157654,0.0160187,0.017029
24576,0.0157654,0.0159353,0.0163466
24608,0.0157654,0.0160068,0.0162929
24640,0.0157654,0.0160247,0.0157595
24864,0.0157654,0.0158966,0.0154883
24943,0.0157654,0.0159115,0.0153393
24990,0.0157416,0.0157684,0.0146627
25036,None,0.0157267,0.0146806
25037,0.0157416,None,None
25161,0.0157416,0.0158072,0.015521
25209,0.0157416,0.0157833,0.0158757
25240,None,None,0.0157475
25241,0.0157416,0.0157416,None
25272,None,0.0157446,0.0152916
25273,0.0157416,None,None
25416,0.0157416,0.0156552,0.0155956
25480,0.0157028,0.0154942,0.0157297
25558,None,0.0156075,0.0160336
25559,0.0157028,None,None
25590,0.0157028,0.0155777,0.0160128
25637,0.0157028,0.0155747,0.0156492
25684,0.0157028,0.0155956,0.0162542
25826,0.0157028,0.0156045,0.0158131
25874,0.0157028,0.0156939,0.0161439
25954,0.0157028,0.0157714,0.0158489
26002,0.0157088,0.0158846,0.0162214
26145,0.0157088,0.0157297,0.0153899
26193,0.0157088,0.0157863,0.0153601
26225,0.0157088,0.0158697,0.0151485
26256,0.0157088,0.0159383,0.015378
26288,0.0157088,0.0159264,0.0159055
26367,0.0157088,0.0159562,0.0161529
26414,0.0157088,0.0158578,0.0157118
26446,0.0157088,0.0157833,0.0155151
26478,0.0156999,0.0157952,0.0151753
26556,None,None,0.0149518
26557,0.0156999,0.0157386,None
26605,0.0156999,0.0157833,0.015825
26637,0.0156999,0.0158757,0.0160992
26668,0.0156999,0.0158221,0.0160366
26892,0.0156999,0.0155866,0.0154734
26971,0.0156999,0.0156075,0.0146359
27018,0.0156999,0.0155479,0.0147372
27081,0.0156999,0.0155985,0.0153184
27174,0.0156999,0.0156522,0.0157237
27220,None,None,0.0159353
27221,0.0156999,0.015682,None
27268,0.0156999,0.0156671,0.0160724
27300,0.0156999,0.0156403,0.016284
27379,0.0156999,0.0155985,0.015986
27428,0.0156999,0.0157624,0.0160486
27648,0.0157475,0.0156164,0.0152409
27680,0.0157475,0.0155807,0.015077
27775,None,None,0.0151128
27776,0.0157475,0.0155807,None
28045,None,None,0.0150114
28046,0.0157416,0.0155985,None
28123,0.0157416,0.0155807,0.0151902
28391,0.0157416,0.0154167,0.0155598
28439,0.0157416,0.0153929,0.0159234
28470,None,None,0.0158668
28471,0.0157297,0.0154167,None
28519,0.0157297,0.0153512,0.0160575
28598,None,None,0.0163615
28599,0.0157297,0.0154704,None
28630,0.0157297,0.0156313,0.0164986
28660,None,None,0.0165403
28661,0.0157297,0.015676,None
28692,0.0157297,0.0156671,0.016892
28724,0.0157297,0.0156164,0.0167251
28804,0.0157297,0.0156313,0.0162125
28852,0.0157297,0.015673,0.015831
28900,0.0157297,0.0156224,0.0155181
29089,None,None,0.0154972
29090,0.0157624,0.0157446,None
29138,0.0157624,0.0157863,0.0155926
29217,0.0157624,0.0159651,0.0161797
29265,0.0157624,0.0159651,0.016126
29297,0.0157624,0.0160158,0.0165373
29329,0.0157624,0.0161558,0.0166655
29408,0.0157624,0.0160545,0.0163168
29583,0.0157475,0.0160456,0.0160187
29614,0.0157475,0.0159591,0.0161111
29645,0.0157475,0.01598,0.0162512
29693,0.0157475,0.0159621,0.0161529
29739,0.0157475,0.0160307,0.0164509
29817,0.0157475,0.0159323,0.0156641
29865,None,None,0.0157386
29866,0.0157475,0.0159323,None
29895,None,0.0159532,0.0154495
29896,0.0157475,None,None
29927,None,None,0.0154346
29928,0.0157475,0.0159502,None
30134,0.0157595,0.0159651,0.0155449
30310,0.0157595,0.0156552,0.0146806
30342,0.0157595,0.0156373,0.0149548
30406,0.0157595,0.015679,0.0152498
30437,None,None,0.0154406
30438,0.0157595,0.0157028,None
30470,0.0157505,0.0156164,0.0153273
30501,0.0157505,0.0157088,0.0159323
30643,None,0.0155449,0.0154972
30644,0.0157505,None,None
30690,0.0157505,0.0155568,0.015229
30737,0.0157505,0.0154972,0.0156105
30849,0.0157505,0.0156522,0.0161618
30897,0.0157505,0.0157148,0.0164419
30945,0.0157505,0.0156194,0.0161618
31150,None,0.0156254,0.0156581
31151,0.0157386,None,None
31214,0.0157386,0.0156224,0.0157356
31262,None,0.0155509,0.015083
31263,0.0157386,None,None
31309,0.0157386,0.0156224,0.0150204
31357,0.0157386,0.0156075,0.0147253
31404,0.0157386,0.0156254,0.0151098
31450,0.0157386,0.0156075,0.015378
31481,0.0157595,0.0156641,0.0157773
31513,0.0157595,0.0156641,0.0160456
31544,0.0157595,0.015685,0.0159025
31576,None,0.0157297,0.0160247
31577,0.0157595,None,None
31658,0.0157595,0.0157088,0.0159889
31704,0.0157595,0.0157118,0.0160992
31736,0.0157595,0.0158459,0.0165194
31768,0.0157595,0.0158489,0.0169724
31816,0.0157595,0.015837,0.0168592
31864,0.0157595,0.0157773,0.0164181
31896,0.0157595,0.0157356,0.0159919
31927,0.0157595,0.0157237,0.0156313
32054,0.0157744,0.015685,0.015083
32245,None,0.0157475,0.0156879
32246,0.0157744,None,None
32294,0.0157744,0.015837,0.0158429
32341,0.0157744,0.0158846,0.0157535
32390,0.0157744,0.015986,0.0166714
32467,0.0157833,0.0159591,0.0167161
32499,0.0157833,0.0158936,0.0162601
32530,None,None,0.0162005
32531,0.0157833,0.0159264,None
32563,0.0157833,0.0159651,0.0163764
32751,0.0157833,0.0157654,0.0153899
32797,0.0157833,0.0157326,0.0159919
32876,0.0157833,0.0158906,0.0163257
33068,0.0157624,0.015983,0.0157565
33131,0.0157624,0.0159353,0.0153035
33225,None,0.0160128,0.0159591
33226,0.0157624,None,None
33479,0.0157654,0.0157595,0.0158101
33527,0.0157654,0.0157684,0.0154972
33559,0.0157654,0.0157416,0.0158191
33607,0.0157654,0.0158072,0.0155509
33686,0.0157654,0.0158101,0.0154465
33717,0.0157654,0.0157177,0.0152171
33749,0.0157654,0.0157416,0.0154674
34178,0.0157416,0.0156581,0.0164688
34225,None,None,0.0161439
34226,0.0157416,0.0155926,None
34305,None,None,0.0156313
34306,0.0157416,0.0156552,None
34353,0.0157416,0.0157088,0.0148445
34714,0.0157177,0.0156224,0.0153065
34982,0.0157237,0.0157297,0.0164717
35029,0.0157237,0.0157863,0.0167698
35107,0.0157237,0.0156671,0.0158906
35155,0.0157237,0.0155181,0.0155896
35315,0.0157237,0.0156045,0.0155121
35346,None,0.0156462,0.0158787
35347,0.0157237,None,None
35379,0.0157237,0.0157535,0.0157595
35411,0.0157237,0.0157237,0.016281
35443,0.0157237,0.0156641,0.0154853
35522,0.0157297,0.0156045,0.0154048
35617,None,0.0158429,0.0160694
35618,0.0157297,None,None
35665,0.0157297,0.0157326,0.0157595
35729,0.0157297,0.0158191,0.0161588
35761,0.0157297,0.015831,0.0160158
35793,0.0157297,0.0158668,0.0157803
35841,0.0157297,0.0158638,0.0153959
35920,0.0157297,0.0157654,0.015831
35952,0.0157297,0.0157893,0.0161141
36159,None,None,0.0157416
36160,0.0157297,0.0157982,None
36191,None,0.0158519,0.015682
36192,0.0157297,None,None
36223,0.0157297,0.0158757,0.0158012
36367,0.0157297,0.0158906,0.0160933
36412,0.0157297,0.0158876,0.0160307
36444,0.0157297,0.0159979,0.0164956
36508,0.0157505,0.0158936,0.0158131
36540,0.0157505,0.0158817,0.0155926
36572,0.0157505,0.0158042,0.0153065
36604,0.0157505,0.0158161,0.0155687
36636,0.0157505,0.0158519,0.0156194
36667,0.0157505,0.0159502,0.0160396
36746,0.0157505,0.0158638,0.0162452
36793,None,0.0158399,0.0159293
36794,0.0157505,None,None
36825,0.0157505,0.0159323,0.0159681
36857,0.0157505,0.015828,0.0155121
36937,0.0157505,0.0157624,0.0155509
36985,0.0157446,0.0156879,0.0151455
37016,None,None,0.0147402
37017,0.0157446,0.0156641,None
37048,None,0.0156701,0.0148445
37049,0.0157446,None,None
37144,0.0157446,0.0156671,0.0152856
37176,0.0157446,0.0157177,0.0158668
37191,None,None,0.0160247
37192,0.0157446,0.0157028,None
37223,None,0.0157803,0.0165135
37224,0.0157446,None,None
37255,0.0157446,0.015831,0.0165135
37335,0.0157446,0.0157654,0.0163615
37366,None,None,0.33066
37367,0.0157446,0.070861,None
37591,0.092411,1.71392,7.47211
37655,0.092411,2.23729,7.47183
37749,None,None,7.53813
37750,0.092411,2.9073,None
37781,0.092411,3.14983,7.57923
37813,0.092411,3.47869,7.61468
37845,0.092411,3.68423,7.61206
37878,0.092411,3.82597,7.17096
38162,0.439626,5.28682,5.35885
38225,0.439626,5.42465,4.41478
38288,0.439626,5.45407,3.281
38367,None,5.41321,0.516969
38368,0.439626,None,None
38414,0.439626,5.03582,0.238195
38476,0.560793,4.58948,0.119546
38905,0.560793,1.51066,0.0166565
39029,None,0.939709,0.0176281
39030,0.560534,None,None
39108,0.560534,0.582135,0.0147372
39236,None,0.0575125,0.0191569
39237,0.560534,None,None
39268,0.560534,0.0433266,0.0205219
39300,0.560534,0.0230819,0.0217021
39331,None,None,0.0216335
39332,0.560534,0.0188768,None
39474,None,0.283265,1.36314
39475,0.586572,None,None
39523,None,0.321639,1.53832
39524,0.586572,None,None
39616,None,0.398198,1.93529
39617,0.586572,None,None
39662,None,None,0.802571
39663,0.586572,0.434637,None
39724,0.586572,0.486416,0.836536
39817,0.586572,0.572184,0.880077
40037,None,0.756359,0.836918
40038,0.627953,None,None
40117,None,None,0.876233
40118,0.627953,0.824893,None
40357,0.627953,0.989512,0.737861
40421,0.627953,1.03455,0.73134
40452,None,0.881761,0.709134
40453,0.627953,None,None
40515,0.665408,0.80274,0.710526
40607,0.665408,0.790802,0.728357
40668,None,None,0.729194
40669,0.665408,0.791243,None
40701,0.665408,0.791407,0.743815
40734,0.665408,0.780788,0.713313
40860,0.665408,0.761414,0.865498
40907,0.665408,0.779873,0.856936
40940,0.665408,0.766343,0.763926
41146,None,None,0.620216
41147,0.701526,0.71249,None
41226,None,None,0.541171
41227,0.701526,0.696301,None
41289,0.701526,0.679481,0.511232
41352,None,None,0.473091
41353,0.701526,0.660396,None
41494,None,0.619677,0.450253
41495,0.727117,None,None
41542,None,None,0.455078
41543,0.727117,0.605425,None
41575,0.727117,0.600481,0.459379
41734,0.727117,0.560382,0.470161
41829,0.727117,0.53325,0.492278
41861,0.727117,0.526327,0.4953
42021,0.750089,0.481686,0.457385
42113,0.750089,0.469461,0.436527
42273,0.750089,0.460583,0.454029
42337,0.750089,0.461954,0.456089
42400,None,None,0.459298
42401,0.750089,0.46283,None
42654,None,0.465503,0.469428
42655,0.771976,None,None
42702,0.771976,0.463045,0.451091
42749,0.771976,0.459981,0.429973
42779,None,0.458023,0.426394
42780,0.771976,None,None
43333,0.793669,0.450897,0.457719
43380,0.793669,0.449404,0.44888
43727,0.814989,0.444713,0.453788
43773,0.814989,0.447458,0.461179
43949,None,0.453347,0.48295
43950,0.814989,None,None
43995,None,None,0.470135
43996,0.837421,0.452563,None
44074,0.837421,0.450382,0.435701
44325,0.837421,0.447735,0.440332
44358,None,0.448331,0.439602
44359,0.837421,None,None
44405,None,None,0.438657
44406,0.837421,0.448808,None
44531,None,None,0.467005
44532,0.85848,0.454259,None
44736,0.85848,0.451857,0.43827
44767,None,None,0.425208
44768,0.85848,0.449771,None
45069,0.880021,0.444168,0.441951
45147,None,None,0.425309
45148,0.880021,0.442347,None
45179,None,0.441819,0.42592
45180,0.880021,None,None
45307,None,0.444373,0.444686
45308,0.880021,None,None
45498,0.900725,0.436148,0.416306
45545,None,None,0.416335
45546,0.900725,0.432575,None
45577,0.900725,0.430593,0.419897
45830,None,0.436285,0.453293
45831,0.900725,None,None
46289,0.92237,0.430873,0.426421
46400,0.92237,0.432658,0.429881
46465,None,0.435853,0.440997
46466,0.942674,None,None
46590,None,0.441396,0.466824
46591,0.942674,None,None
46653,0.942674,0.441751,0.465143
46795,0.942674,0.434983,0.411135
46842,0.942674,0.432631,0.405613
46889,0.942674,0.429472,0.413659
46937,0.942674,0.427672,0.421637
46985,0.963566,0.427827,0.426832
47033,0.963566,0.430182,0.429001
47304,None,None,0.430259
47305,0.963566,0.432938,None
47352,None,None,0.431037
47353,0.963566,0.431842,None
47415,None,0.428426,0.417772
47416,0.963566,None,None
47590,0.90704,0.418445,0.410935
47638,0.90704,0.416639,0.414124
47670,0.90704,0.41742,0.418651
47749,0.90704,0.4089,0.364956
47796,None,0.389448,0.266135
47797,0.90704,None,None
47892,0.90704,0.352737,0.0725478
48115,0.587928,1.60138,6.75579
48241,None,2.44539,7.5078
48242,0.587928,None,None
48273,0.587928,2.73047,7.52287
48353,0.587928,3.15415,6.79013
48399,None,None,5.76783
48400,0.587928,3.30108,None
48431,None,3.30077,4.83024
48432,0.587928,None,None
48464,0.766012,3.29236,3.54455
48702,None,3.22922,0.0851482
48703,0.766012,None,None
48843,None,None,0.0620604
48844,0.766012,3.22682,None
48875,0.766012,3.228,0.0617266
48954,None,None,0.0611991
48955,0.766012,3.09359,None
49002,None,2.79652,0.0657558
49003,0.771067,None,None
49035,0.771067,2.49529,0.0692248
49430,0.771067,0.0956953,0.08533
49479,0.748286,0.0874788,0.0932515
49811,0.748286,0.0772089,0.0680864
49923,None,None,0.0576347
49924,0.748286,0.0760913,None
50046,None,0.0776857,0.073114
50047,0.70965,None,None
50173,None,0.0795275,0.0951618
50174,0.70965,None,None
50235,None,0.0804275,0.091207
50236,0.70965,None,None
50283,0.70965,0.0811577,0.0854939
50315,None,0.0809699,0.0832498
50316,0.70965,None,None
50458,0.675699,0.0783175,0.0768095
50504,None,None,0.0726879
50505,0.675699,0.0767469,None
50583,None,0.074023,0.065577
50584,0.675699,None,None
50631,None,0.0735998,0.0637949
50632,0.675699,None,None
50838,None,None,0.101927
50839,0.675699,0.0809461,None
50886,None,None,0.0955969
50887,0.675699,0.0823796,None
50917,None,0.0833243,0.0926673
50918,0.675699,None,None
51220,None,0.0839651,0.0944912
51221,0.642905,None,None
51268,None,None,0.087285
51269,0.642905,0.0830442,None
51316,None,None,0.0839919
51317,0.642905,0.0826508,None
51745,None,0.0884056,0.0842065
51746,0.621015,None,None
51778,0.621015,0.0875503,0.0821859
51840,None,None,0.0781953
51841,0.621015,0.0867277,None
51873,None,0.0858456,0.0752509
51874,0.621015,None,None
51920,0.621015,0.0849962,0.0704616
51968,0.601181,0.0840098,0.0648022
52111,0.601181,0.0862598,0.0924498
52253,0.601181,0.0859946,0.0946879
52300,0.601181,0.0869453,0.0884295
52346,0.601181,0.0865549,0.0844747
52378,None,None,0.0823319
52379,0.601181,0.0856638,None
52456,0.601181,0.0837445,0.0785261
52504,0.582922,0.082013,0.0724554
52537,0.582922,0.0808924,0.0684321
52727,0.582922,0.0799924,0.0797302
52758,None,0.0809401,0.0885218
52759,0.582922,None,None
52981,None,None,0.0870168
52982,0.564635,0.0862926,None
53061,0.564635,0.0859588,0.0889301
53583,None,0.0952095,0.105095
53584,0.547299,None,None
53852,None,0.0915498,0.0799328
53853,0.547299,None,None
53900,None,0.0905454,0.0731409
53901,0.547299,None,None
54058,None,0.088802,0.0748336
54059,0.528228,None,None
54422,0.528228,0.0873655,0.0804931
54469,None,0.0855118,0.0775427
54470,0.510827,None,None
54517,0.510827,0.0837415,0.073722
54580,None,None,0.069654
54581,0.510827,0.081712,None
54706,None,None,0.0702709
54707,0.510827,0.0793129,None
54754,None,None,0.0806183
54755,0.510827,0.0808895,None
54990,0.49271,0.0868291,0.0907212
55277,None,None,0.096637
55278,0.49271,0.0866234,None
55309,0.49271,0.0863612,0.0924647
55372,None,None,0.0913233
55373,0.49271,0.0870019,None
55405,0.49271,0.08789,0.089547
55691,None,None,0.0998288
55692,0.475952,0.0967383,None
55723,None,None,0.0958562
55724,0.475952,0.0957638,None
55755,0.475952,0.0948608,0.0921845
55801,0.475952,0.0933826,0.0870407
55865,None,0.0917315,0.0789404
55866,0.475952,None,None
55910,None,None,0.0752002
55911,0.475952,0.0910074,None
55943,None,0.0900865,0.0715464
55944,0.475952,None,None
55989,None,None,0.0675529
55990,0.457743,0.0890017,None
56036,0.457743,0.0891238,0.0704557
56317,0.457743,0.0897467,0.0908464
56426,0.457743,0.0884235,0.0842184
56568,None,0.0842959,0.0741452
56569,0.441179,None,None
56615,0.441179,0.0817358,0.0674427
56742,None,0.0816137,0.07734
56743,0.441179,None,None
56774,None,None,0.0864089
56775,0.441179,0.0830442,None
56806,0.441179,0.0844181,0.0970542
57028,0.423762,0.0882298,0.0860482
57060,0.423762,0.0881732,0.0862718
57171,None,0.0860274,0.0893086
57172,0.423762,None,None
57266,None,None,0.0936866
57267,0.423762,0.0871718,None
57564,0.474483,0.948387,4.43302
57597,0.474483,1.01548,4.72372
57628,None,1.07341,1.93007
57629,0.474483,None,None
57693,0.474483,1.18057,1.92205
57755,0.474483,1.31327,1.91372
57787,0.474483,1.36895,1.95515
58007,0.54422,1.81093,2.13018
58040,0.54422,1.90189,2.30305
58293,0.54422,4.35809,11.4107
58546,0.935796,10.7305,30.3078
58594,0.935796,12.4,34.9509
58625,None,None,37.9745
58626,0.935796,14.171,None
58754,0.935796,21.0053,54.0705
58973,None,None,94.6813
58974,4.24946,40.6591,None
59005,None,45.2867,100.663
59006,4.24946,None,None
59037,4.24946,49.0624,108.568
59150,4.24946,63.185,128.316
59560,11.9528,128.96,211.992
59766,11.9528,184.27,321.877
59797,None,None,339.358
59798,11.9528,193.722,None
59829,11.9528,203.428,357.948
59875,11.9528,219.965,381.346
59939,11.9528,241.397,418.038
60206,None,348.82,544.433
60207,29.2607,None,None
60427,29.2607,446.819,617.933
60476,58.2796,470.299,639.089
60602,58.2796,520.671,667.759
60648,None,None,664.09
60649,58.2796,538.433,None
60854,58.2796,598.893,670.346
60884,58.2796,606.701,675.957
60978,None,None,692.487
60979,91.9482,630.308,None
61041,91.9482,641.919,701.311
61183,91.9482,666.655,712.491
61232,91.9482,672.668,715.029
61263,91.9482,676.463,716.528
61295,91.9482,681.856,717.594
61327,None,685.354,718.94
61328,91.9482,None,None
61407,91.9482,692.128,720.894
61677,127.785,707.125,717.52
61895,127.785,713.899,707.12
61957,127.785,713.752,702.612
62036,None,712.692,697.67
62037,163.311,None,None
62164,None,None,691.027
62165,163.311,709.503,None
62242,163.311,707.001,686.425
62305,None,None,683.106
62306,163.311,704.104,None
62353,None,None,680.511
62354,163.311,702.371,None
62623,None,689.481,670.563
62624,197.478,None,None
62671,None,687.055,668.973
62672,197.478,None,None
62830,197.478,679.816,665.387
62878,197.478,677.8,664.243
62910,197.478,676.583,663.409
63036,230.751,671.829,659.799
63131,230.751,668.825,657.763
63226,230.751,665.917,655.995
63258,230.751,665.088,655.14
63321,230.751,663.468,653.732
63697,263.471,655.306,648.447
64076,295.831,649.256,644.675
64140,295.831,648.583,644.442
64342,None,None,642.425
64343,295.831,646.374,None
64642,327.974,643.569,640.435
64864,None,641.91,639.088
64865,327.974,None,None
64911,None,641.548,638.844
64912,327.974,None,None
64973,359.937,641.11,638.304
65180,359.937,639.407,636.209
65258,359.937,638.77,635.561
65289,359.937,638.539,635.174
65320,359.937,638.279,634.663
65367,359.937,637.851,634.048
65399,359.937,637.598,633.746
119,391.672,635.245,631.125
338,391.672,632.872,627.642
369,None,632.36,627.12
370,391.672,None,None
417,None,631.852,626.258
418,391.672,None,None
464,None,631.238,625.539
465,423.094,None,None
749,None,None,623.281
750,423.094,627.709,None
797,None,None,622.487
798,423.094,627.248,None
1243,454.216,621.514,616.34
1273,454.216,621.151,615.994
1353,454.216,606.377,545.105
1401,454.216,596.034,495.728
1512,482.167,572.833,414.846
1606,None,553.412,410.837
1607,482.167,None,None
1653,None,None,408.988
1654,482.167,542.575,None
1685,None,None,407.617
1686,482.167,536.016,None
1797,482.167,512.051,404.76
1845,482.167,501.097,403.503
1955,502.386,476.953,401.25
2162,502.386,431.024,398.699
2194,502.386,424.475,398.404
2225,502.386,417.926,398.027
2270,None,None,397.456
2271,502.386,406.988,None
2540,522.165,399.703,394.861
2713,522.165,397.619,394.291
2792,522.165,396.802,393.805
2824,522.165,396.544,393.644
2856,None,396.297,393.302
2857,522.165,None,None
2982,541.165,374.079,284.979
3030,541.165,354.11,196.474
3126,None,318.228,0.021112
3127,541.165,None,None
3205,None,286.426,0.0211209
3206,541.165,None,None
3238,541.165,274.529,0.0214845
3285,None,None,0.0216693
3286,541.165,254.687,None
3447,537.886,191.417,0.0201494
3492,537.886,171.713,0.0202298
3525,537.886,159.828,0.0202954
3620,None,None,0.0200152
3621,537.886,120.393,None
3652,537.886,108.545,0.0201464
3684,537.886,96.7335,0.0198901
3715,537.886,84.9347,0.0203431
3748,537.886,73.1364,0.0208855
4015,530.18,0.0205427,0.0206172
4063,530.18,0.0206232,0.0206083
4094,530.18,0.0205785,0.0208735
4140,530.18,0.0205874,0.0206947
4219,530.18,0.0205666,0.0213355
4251,530.18,0.0204861,0.0213414
4283,530.18,0.0204861,0.0210166
4315,530.18,0.0205308,0.0211209
4346,530.18,0.0204802,0.0204831
4457,512.869,0.0204384,0.0199467
4521,None,0.0204474,0.0198811
4522,512.869,None,None
4647,512.869,0.0205934,0.0212282
4708,None,0.020653,0.0210494
4709,512.869,None,None
4820,None,None,0.0202835
4821,512.869,0.0205845,None
4868,512.869,0.0206888,0.0204623
4914,512.869,0.0206023,0.0203609
4962,483.847,0.020659,0.0202268
4994,483.847,0.020653,0.0203371
5057,483.847,0.02065,0.0202447
5088,483.847,0.0205755,0.0201941
5135,483.847,0.0204742,0.0203341
5296,483.847,0.0204146,0.0204682
5341,483.847,0.0204742,0.0203729
5373,483.847,0.0204206,0.0203758
5436,None,None,0.0202805
5437,450.176,0.0203818,None
5468,None,None,0.0205308
5469,450.176,0.0205159,None
5499,450.176,0.0204563,0.0201851
5531,None,0.0204504,0.0202596
5532,450.176,None,None
5579,None,0.0204116,0.0202835
5580,450.176,None,None
5722,450.176,0.0203907,0.0207543
5753,None,None,0.02051
5754,450.176,0.0203371,None
5898,450.176,0.0203609,0.020358
5959,414.336,0.0204384,0.0207931
6148,414.336,0.0207037,0.0220448
6196,414.336,0.0207305,0.0211656
6276,414.336,0.0206292,0.0203609
6324,414.336,0.0205278,0.0196695
6355,414.336,0.020507,0.0195354
6388,414.336,0.0205755,0.0197649
6465,378.806,0.0205934,0.020057
6513,378.806,0.02051,0.0200719
6561,378.806,0.0205666,0.0198483
6607,None,None,0.0201255
6608,378.806,0.0205129,None
6687,378.806,0.0203997,0.0200897
6734,None,None,0.0205547
6735,378.806,0.0204414,None
6798,378.806,0.0205308,0.0203997
6876,378.806,0.0204414,0.0204384
6924,378.806,0.0205368,0.0207007
6956,344.636,0.0204921,0.0203699
6988,344.636,0.0203878,0.0204533
7067,344.636,0.0203282,0.020659
7290,None,0.0204235,0.0202149
7291,344.636,None,None
7482,311.359,0.0205964,0.0215143
7530,311.359,0.0207454,0.0214309
7609,311.359,0.0207454,0.0216365
7688,311.359,0.0208795,0.0212193
7719,None,None,0.0212908
7720,311.359,0.0208557,None
7752,311.359,0.0207752,0.020504
7783,311.359,0.0207871,0.0207365
7815,311.359,0.020799,0.020498
7956,278.636,0.0208855,0.020802
8004,278.636,0.0209033,0.0210345
8114,278.636,0.0208199,0.0201881
8162,278.636,0.0208795,0.0204146
8194,278.636,0.0208855,0.0205636
8226,278.636,0.0210106,0.0213057
8306,278.636,0.0211,0.0218183
8417,278.636,0.0210136,0.0210404
8498,246.273,0.0208914,0.0207305
8560,246.273,0.0207573,0.020656
8702,None,None,0.0199139
8703,246.273,0.0207007,None
8750,246.273,0.0207543,0.0204235
8814,246.273,0.020653,0.0198513
8938,214.126,0.0203252,0.0188798
8985,214.126,0.0202179,0.0183523
9140,None,None,0.0191152
9141,214.126,0.0201404,None
9189,214.126,0.0199497,0.0192255
9235,214.126,0.0197679,0.018841
9379,214.126,0.0197351,0.0199527
9411,214.126,0.0196189,0.0199497
9506,182.16,0.0195444,0.0203341
9538,182.16,0.0196308,0.0201166
9586,182.16,0.0195116,0.0196069
9634,182.16,0.0195295,0.0199258
9713,182.16,0.0196993,0.0205725
9761,182.16,0.0196755,0.0207335
9793,None,None,0.0208378
9794,182.16,0.0196546,None
9825,182.16,0.0198096,0.0210434
9857,182.16,0.0198722,0.0207603
9934,None,0.0200093,0.0207454
9935,150.421,None,None
9983,150.421,0.0200391,0.0202447
10014,150.421,0.0201046,0.0202596
10047,150.421,0.0201344,0.0201583
10172,None,None,0.0205785
10173,150.421,0.0203252,None
10220,None,None,0.0203699
10221,150.421,0.0202894,None
10379,150.421,0.0201672,0.0192285
10427,118.996,0.0202179,0.020057
10459,118.996,0.0203162,0.0201255
10522,118.996,0.0202775,0.0206947
10584,118.996,0.020197,0.0201106
10743,118.996,0.0201017,0.0197947
10775,118.996,0.0201195,0.0203997
10807,118.996,0.0201017,0.0207901
10838,None,None,0.0210017
10839,118.996,0.0201553,None
10966,87.8712,0.0202417,0.0210643
11013,None,0.0202,0.0204742
11014,87.8712,None,None
11061,None,0.0201643,0.0205576
11062,87.8712,None,None
11142,87.8712,0.0205725,0.0217468
11189,87.8712,0.0204802,0.0214994
11345,None,0.0206232,0.0199497
11346,87.8712,None,None
11375,87.8712,0.0206053,0.0199914
11407,87.8712,0.0206798,0.020653
11439,59.917,0.0206023,0.0207037
11485,59.917,0.0206292,0.0203222
11564,59.917,0.0206113,0.0200659
11627,59.917,0.0207067,0.0200063
11739,59.917,0.0205815,0.0203282
11771,59.917,0.0206113,0.0203729
11803,59.917,0.0205666,0.020051
11835,59.917,0.020507,0.0198007
11897,None,None,0.0205398
11898,59.917,0.0205576,None
12088,39.6273,0.0201434,0.0192255
12150,39.6273,0.0200391,0.0197232
12182,39.6273,0.0200331,0.019598
12213,39.6273,0.0200301,0.0194937
12243,None,0.0201881,0.0201166
12244,39.6273,None,None
12275,39.6273,0.0202537,0.0211895
12307,39.6273,0.0202566,0.0212014
12386,39.6273,0.0203162,0.0216752
12434,19.7502,0.0202388,0.0215709
12466,19.7502,0.0202924,0.0205129
12498,19.7502,0.0201851,0.0196934
12705,19.7502,0.0202656,0.0203252
12782,None,None,0.0207126
