timestamp,Driver Square Filtred Current, Wiring Square Filtred Current, Switches Square Filtred Current
62119,131.814,0.0465512,0.0473231
62150,None,0.046736,0.0479549
62151,131.814,None,None
62260,131.814,0.0466555,0.0475824
62324,None,0.0465691,0.0465691
62325,101.669,None,None
62356,101.669,0.0466317,0.0465423
62388,101.669,0.04673,0.0472039
62465,101.669,0.0469387,0.04659
62513,101.669,0.0471383,0.04704
62544,101.669,0.0471354,0.0476182
62577,101.669,0.0469893,0.047344
62654,None,0.0468761,0.0464976
62655,101.669,None,None
62702,101.669,0.0466436,0.0454903
62734,101.669,0.0468254,0.0464886
62766,101.669,0.0467569,0.0452995
62798,80.4214,0.0467956,0.045979
63066,80.4214,0.0466496,0.0465661
63207,None,0.0465989,0.047639
63208,80.4214,None,None
63287,59.9425,0.0465214,0.0469059
63351,59.9425,0.0466555,0.0469238
63398,None,0.046438,0.0468016
63399,59.9425,None,None
63477,59.9425,0.0466555,0.0477552
63525,59.9425,0.0467271,0.04839
63556,None,None,0.0472873
63557,59.9425,0.0466168,None
63588,59.9425,0.0465572,0.0469476
63621,59.9425,0.0466973,0.0470817
63812,39.7864,0.0469178,0.0469387
63892,39.7864,0.0470579,0.0469625
63939,39.7864,0.0471413,0.0472516
64037,39.7864,0.0472367,0.0477403
64067,39.7864,0.047332,0.0480831
64099,39.7864,0.0472426,0.0473142
64131,39.7864,0.0472009,0.0469893
64163,39.7864,0.0470608,0.0469923
64194,None,0.0470817,0.0469834
64195,39.7864,None,None
64227,39.7864,0.0471294,0.0468493
64401,19.8404,0.0473648,0.0485927
64687,19.8404,0.0469089,0.0462204
64735,19.8404,0.0468075,0.0454634
64767,19.8404,0.0469089,0.0454873
64799,0.0474095,0.0469208,0.046584
64830,0.0474095,0.0466824,0.0457346
64867,0.0474095,0.046742,0.0454456
65022,0.0474095,0.046435,0.0455886
65052,0.0474095,0.0462472,0.0453889
65130,0.0474095,0.0464618,0.0468135
65177,0.0474095,0.0464439,0.0470966
65278,0.0473261,0.0464499,0.0481129
65368,0.0473261,0.0460804,0.0461996
65399,None,0.0461966,0.0474751
65400,0.0473261,None,None
65430,0.0473261,0.0463009,0.0472784
65462,0.0473261,0.0463724,0.0465572
5,0.0473261,0.0465006,0.0480205
52,None,None,0.0477284
53,0.0473261,0.0465453,None
384,0.0472635,0.0469208,0.0460416
432,0.0472635,0.047037,0.0466287
464,0.0472635,0.0471443,0.0476539
495,0.0472635,0.0471443,0.0473171
526,None,0.0472426,0.0476897
527,0.0472635,None,None
702,0.0472635,0.0468701,0.0468105
812,0.0472099,0.0470608,0.0459343
844,0.0472099,0.0471175,0.0463158
875,None,0.0467211,0.0463367
876,0.0472099,None,None
908,0.0472099,0.0468493,0.0465989
939,0.0472099,0.0468075,0.0461757
1019,0.0472099,0.0468582,0.0470996
1067,0.0472099,0.0470877,0.048241
1099,None,0.0469327,0.0480264
1100,0.0472099,None,None
1130,0.0472099,0.0468135,0.0475228
1209,0.0472099,0.0466287,0.0457346
1257,0.047183,0.0469714,0.0460565
1288,None,None,0.0468135
1289,0.047183,0.0470608,None
1320,0.047183,0.0470221,0.0472069
1352,None,0.0470489,0.0474811
1353,0.047183,None,None
1496,0.047183,0.0471026,0.0474006
1544,0.047183,0.0470698,0.0473201
1624,0.047183,0.0469178,0.0468314
1671,0.047183,0.0470847,0.0461876
1908,None,None,0.0470638
1909,0.0471622,0.0470728,None
1955,0.0471622,0.0472307,0.0477046
2067,0.0471622,0.0472784,0.0494868
2114,0.0471622,0.0475734,0.0498086
2336,0.0472218,0.0478894,0.0484228
2369,0.0472218,0.047946,0.0476062
2431,None,0.0477016,0.0464529
2432,0.0472218,None,None
2559,0.0472218,0.0476301,0.0463128
2591,0.0472218,0.0475913,0.0461996
2670,0.0472218,0.0477344,0.0475377
2686,0.0472218,0.0479132,0.0481337
2878,0.0472486,0.0482261,0.0486076
2925,None,None,0.0486463
2926,0.0472486,0.0481814,None
3133,0.0472486,0.0478834,0.0480384
3181,0.0472486,0.0474334,0.0470012
3260,None,0.0474304,0.047493
3261,0.0472248,None,None
3308,None,0.0475496,0.0463158
3309,0.0472248,None,None
3468,0.0472248,0.0480115,0.0492513
3499,0.0472248,0.0479519,0.0479311
3532,0.0472248,0.0478208,0.0469267
3562,None,0.0477135,0.047034
3563,0.0472248,None,None
3593,0.0472248,0.0476658,0.0465453
3672,None,None,0.0458062
3673,0.0472248,0.0476331,None
3877,0.0472069,0.047195,0.0463665
4081,0.0472069,0.0470847,0.0469208
4111,None,0.0468612,0.0474066
4112,0.0472069,None,None
4143,0.0472069,0.0470191,0.0472218
4242,0.0471443,0.0470638,0.0470877
4303,0.0471443,0.0472516,0.04794
4351,0.0471443,0.047031,0.047335
4382,0.0471443,0.0468969,0.046882
4415,0.0471443,0.0467598,0.0469506
4491,0.0471443,0.0466675,0.0454903
4539,0.0471443,0.0468999,0.0458717
4570,0.0471443,0.047031,0.0472128
4712,None,0.0467837,0.0469059
4713,0.0471443,None,None
4776,0.0471205,0.0465542,0.0450224
4824,0.0471205,0.0465393,0.0451595
4901,0.0471205,0.0466675,0.0456899
4917,0.0471205,0.0466049,0.0456005
4949,0.0471205,0.0467151,0.0466466
5093,0.0471205,0.04659,0.0466317
5109,0.0471205,0.0466496,0.0474036
5140,None,None,0.0472218
5141,0.0471205,0.0467032,None
5172,0.0471205,0.0467181,0.0472158
5204,0.0471205,0.0468343,0.0475615
5236,0.0471205,0.0466853,0.0474155
5316,0.0470251,0.046441,0.0467539
5363,0.0470251,0.0465035,0.0463992
5507,0.0470251,0.0465721,0.0459343
5555,0.0470251,0.0464916,0.0466377
5587,0.0470251,0.0463754,0.0465095
5618,None,None,0.0468463
5619,0.0470251,0.0465244,None
5933,0.0470042,0.0469923,0.046587
5979,None,0.0470042,0.0464976
5980,0.0470042,None,None
6025,None,0.0470638,0.0471056
6026,0.0470042,None,None
6089,0.0470042,0.0471205,0.0476688
6121,0.0470042,0.0469834,0.0471503
6151,0.0470042,0.0469595,0.0469655
6183,None,None,0.0465035
6184,0.0470042,0.0467896,None
6215,0.0470042,0.0469536,0.047344
6247,0.0470281,0.047034,0.0468493
6324,None,None,0.0478804
6325,0.0470281,0.0472993,None
6356,0.0470281,0.0472635,0.0483662
6388,0.0470281,0.047189,0.0481427
6403,None,None,0.0472516
6404,0.0470281,0.047186,None
6436,0.0470281,0.0472903,0.0473768
6514,0.0470281,0.0472903,0.0464261
6546,0.0470281,0.0471413,0.0454396
6577,None,None,0.0464141
6578,0.0470281,0.0471741,None
6721,0.0470281,0.0468403,0.0462592
6847,0.0470191,0.0470549,0.0472099
6925,0.0470191,0.047195,0.0482798
6972,None,None,0.0469893
6973,0.0470191,0.047031,None
7004,0.0470191,0.0471056,0.0475645
7036,0.0470191,0.0471383,0.0481755
7067,0.0470191,0.0472486,0.0490725
7147,0.0470191,0.0473708,0.0486791
7163,0.0470191,0.0474602,0.0492483
7193,None,0.047493,0.0486016
7194,0.0470191,None,None
7225,None,None,0.0478923
7226,0.0470191,0.0473917,None
7258,0.0470877,0.0473082,0.0475973
7305,None,None,0.048238
7306,0.0470877,0.047344,None
7337,0.0470877,0.0474125,0.0484973
7353,0.0470877,0.0473887,0.0485182
7384,None,0.0475496,0.0485867
7385,0.0470877,None,None
7416,None,None,0.0482202
7417,0.0470877,0.0475943,None
7448,0.0470877,0.0475407,0.0483274
7621,0.0470877,0.047794,0.0474662
7669,0.0470877,0.0477731,0.0473052
7749,0.0471503,0.0478327,0.046584
7812,None,None,0.0469923
7813,0.0471503,0.0478297,None
7860,None,None,0.0469506
7861,0.0471503,0.0478178,None
8145,None,None,0.0461668
8146,0.0471503,0.0471324,None
8177,0.0471503,0.0470519,0.0463098
8208,0.0471503,0.0471056,0.045681
8239,0.0471145,0.0469625,0.0456274
8270,None,0.0469387,0.0462681
8271,0.0471145,None,None
8462,0.0471145,0.0470668,0.0484586
8504,0.0471145,0.0470668,0.0488609
8557,0.0471145,0.0470877,0.0482768
8588,None,None,0.0479102
8589,0.0471145,0.0469744,None
8621,0.0471145,0.0470668,0.0481904
